cust_id,pdays,previous,poutcome
,,,
29374,,,
,,,
41096,,,
,,,
22051,,,
,,,
24267,,,
,,,
9722,,,
,,,
35672,,,
,,,
15220,,,
,,,
23961,,,
,,,
10341,,,
,,,
40564,3,1,success
,,,
1748,,,
,,,
8575,,,
,,,
15812,,,
,,,
28768,,,
,,,
14728,,,
,,,
7447,,,
,,,
6658,,,
,,,
1626,,,
,,,
18678,,,
,,,
39251,,,
,,,
31627,,,
,,,
35146,,,
,,,
39287,10,1,success
,,,
39560,,,
,,,
23474,,,
,,,
13505,,,
,,,
12318,,,
,,,
1934,,,
,,,
16296,,,
,,,
41188,,,
,,,
24113,,,
,,,
32936,,,
,,,
36359,,,
,,,
37115,,,
,,,
28303,,,
,,,
39659,6,4,success
,,,
18557,,,
,,,
37770,6,1,success
,,,
38556,,,
,,,
12561,,,
,,,
2221,,,
,,,
29218,,,
,,,
25537,,,
,,,
36405,,,
,,,
34341,,,
,,,
35675,,,
,,,
15142,,,
,,,
3916,,,
,,,
3650,,,
,,,
4241,,,
,,,
9799,,,
,,,
27358,,,
,,,
24697,,,
,,,
6108,,,
,,,
419,,,
,,,
16404,,,
,,,
27673,,,
,,,
20931,,,
,,,
14717,,,
,,,
31437,,,
,,,
26598,,,
,,,
10971,,,
,,,
13985,,,
,,,
11956,,,
,,,
30726,,,
,,,
29227,,,
,,,
8537,,,
,,,
32550,,,
,,,
10637,,,
,,,
18210,,,
,,,
18745,,,
,,,
15252,,,
,,,
28122,,,
,,,
5048,,,
,,,
18672,,,
,,,
33930,,,
,,,
40033,,,
,,,
3656,,,
,,,
36648,,,
,,,
5173,,,
,,,
7074,,,
,,,
1582,,,
,,,
737,,,
,,,
14123,,,
,,,
8784,,,
,,,
17053,,,
,,,
20525,,,
,,,
34219,,,
,,,
19720,,,
,,,
34816,,,
,,,
26596,,,
,,,
24789,,,
,,,
23656,,,
,,,
6625,,,
,,,
18553,,,
,,,
19782,,,
,,,
23892,,,
,,,
40505,6,2,success
,,,
18830,,,
,,,
12829,,,
,,,
13382,,,
,,,
19086,,,
,,,
14062,,,
,,,
9963,,,
,,,
8717,,,
,,,
30723,,,
,,,
37464,,,
,,,
15171,,,
,,,
23447,,,
,,,
25331,,,
,,,
31628,,,
,,,
21297,,,
,,,
12709,,,
,,,
18296,,,
,,,
12017,,,
,,,
27833,10,2,failure
,,,
21383,,,
,,,
16486,,,
,,,
26859,,,
,,,
39867,3,1,success
,,,
38058,,,
,,,
5700,,,
,,,
39847,3,5,success
,,,
16782,,,
,,,
2988,,,
,,,
10454,,,
,,,
35454,,,
,,,
31704,,,
,,,
29122,,,
,,,
28637,,,
,,,
12922,,,
,,,
33058,,,
,,,
19610,,,
,,,
17068,,,
,,,
13277,,,
,,,
4028,,,
,,,
879,,,
,,,
4895,,,
,,,
27019,,,
,,,
11537,,,
,,,
1527,,,
,,,
6710,,,
,,,
13974,,,
,,,
2604,,,
,,,
39476,6,1,success
,,,
14672,,,
,,,
30638,,,
,,,
732,,,
,,,
16064,,,
,,,
7778,,,
,,,
15803,,,
,,,
15042,,,
,,,
35017,,,
,,,
26020,,,
,,,
11455,,,
,,,
37626,6,1,success
,,,
36299,,,
,,,
17071,,,
,,,
37393,,,
,,,
6101,,,
,,,
26289,,,
,,,
1913,,,
,,,
4813,,,
,,,
29051,,,
,,,
24479,,,
,,,
38111,,,
,,,
999,,,
,,,
10683,,,
,,,
2257,,,
,,,
24915,,,
,,,
5427,,,
,,,
30292,,,
,,,
12631,,,
,,,
10859,,,
,,,
39736,,,
,,,
19237,,,
,,,
26920,,,
,,,
21756,,,
,,,
39103,,,
,,,
8196,,,
,,,
11296,,,
,,,
10885,,,
,,,
27014,,,
,,,
37258,,,
,,,
30743,,,
,,,
20567,,,
,,,
3150,,,
,,,
11010,,,
,,,
5445,,,
,,,
8398,,,
,,,
23920,,,
,,,
11108,,,
,,,
27549,,,
,,,
17712,,,
,,,
4207,,,
,,,
6570,,,
,,,
24400,,,
,,,
12263,,,
,,,
29193,,,
,,,
2560,,,
,,,
9239,,,
,,,
15674,,,
,,,
13380,,,
,,,
33838,,,
,,,
21057,,,
,,,
2802,,,
,,,
20705,,,
,,,
17648,,,
,,,
12700,,,
,,,
1053,,,
,,,
20009,,,
,,,
7960,,,
,,,
34222,,,
,,,
19592,,,
,,,
36236,,,
,,,
25704,5,1,success
,,,
38663,7,2,failure
,,,
28208,,,
,,,
27794,,,
,,,
15519,,,
,,,
4705,,,
,,,
34831,,,
,,,
13076,,,
,,,
22855,,,
,,,
8025,,,
,,,
8131,,,
,,,
38063,,,
,,,
8061,,,
,,,
32913,,,
,,,
36408,,,
,,,
21014,,,
,,,
25816,,,
,,,
33716,,,
,,,
34944,,,
,,,
15839,,,
,,,
3358,,,
,,,
11892,,,
,,,
9841,,,
,,,
4756,,,
,,,
35135,,,
,,,
27443,,,
,,,
23577,,,
,,,
7487,,,
,,,
2392,,,
,,,
27989,,,
,,,
15391,,,
,,,
34743,6,2,failure
,,,
32627,,,
,,,
4155,,,
,,,
26387,,,
,,,
33517,,,
,,,
27952,,,
,,,
27343,,,
,,,
19333,,,
,,,
40344,,,
,,,
32937,,,
,,,
9507,,,
,,,
3045,,,
,,,
25857,,,
,,,
5343,,,
,,,
24,,,
,,,
6664,,,
,,,
33992,,,
,,,
36432,,,
,,,
14951,,,
,,,
38670,,,
,,,
2870,,,
,,,
38010,,,
,,,
4912,,,
,,,
29491,,,
,,,
16197,,,
,,,
35061,,,
,,,
1811,,,
,,,
29185,,,
,,,
26650,,,
,,,
36819,,,
,,,
12297,,,
,,,
30064,,,
,,,
28676,,,
,,,
36873,,,
,,,
9176,,,
,,,
38283,,,
,,,
33493,,,
,,,
14441,,,
,,,
3423,,,
,,,
28671,,,
,,,
34666,,,
,,,
22228,,,
,,,
31309,,,
,,,
29126,,,
,,,
6996,,,
,,,
27826,,,
,,,
1125,,,
,,,
12613,,,
,,,
17411,,,
,,,
25009,,,
,,,
35068,,,
,,,
9435,,,
,,,
1353,,,
,,,
11427,,,
,,,
36367,,,
,,,
18270,,,
,,,
13369,,,
,,,
33043,,,
,,,
29117,,,
,,,
14416,,,
,,,
19493,,,
,,,
36656,,,
,,,
39145,,,
,,,
25931,,,
,,,
39435,,,
,,,
22535,,,
,,,
14491,,,
,,,
27156,,,
,,,
2190,,,
,,,
2861,,,
,,,
426,,,
,,,
32897,,,
,,,
12592,,,
,,,
23238,,,
,,,
15540,,,
,,,
18341,,,
,,,
37227,,,
,,,
37414,,,
,,,
26026,,,
,,,
11626,,,
,,,
6243,,,
,,,
20369,,,
,,,
31257,,,
,,,
19955,,,
,,,
33039,12,2,failure
,,,
28939,,,
,,,
34230,,,
,,,
39706,,,
,,,
25851,,,
,,,
15226,,,
,,,
11317,,,
,,,
34266,,,
,,,
21203,,,
,,,
24928,,,
,,,
308,,,
,,,
35933,,,
,,,
39862,,,
,,,
12971,,,
,,,
1458,,,
,,,
6753,,,
,,,
7716,,,
,,,
14758,,,
,,,
29644,,,
,,,
21079,,,
,,,
31975,,,
,,,
18993,,,
,,,
9729,,,
,,,
26743,,,
,,,
6208,,,
,,,
614,,,
,,,
13897,,,
,,,
7930,,,
,,,
3444,,,
,,,
24158,,,
,,,
9020,,,
,,,
33821,,,
,,,
15492,,,
,,,
22683,,,
,,,
10231,,,
,,,
21389,,,
,,,
30509,,,
,,,
17582,,,
,,,
23851,,,
,,,
27331,,,
,,,
39683,3,2,success
,,,
39263,3,2,success
,,,
19264,,,
,,,
36860,,,
,,,
41136,,,
,,,
38569,,,
,,,
15070,,,
,,,
741,,,
,,,
33120,,,
,,,
8932,,,
,,,
924,,,
,,,
17793,,,
,,,
29993,,,
,,,
3147,,,
,,,
4581,,,
,,,
29675,,,
,,,
23135,,,
,,,
39415,,,
,,,
12641,,,
,,,
34094,,,
,,,
996,,,
,,,
19340,,,
,,,
3982,,,
,,,
7349,,,
,,,
5254,,,
,,,
18267,,,
,,,
36922,,,
,,,
29328,,,
,,,
8251,,,
,,,
38150,,,
,,,
25850,,,
,,,
37004,,,
,,,
37032,,,
,,,
15499,,,
,,,
18713,,,
,,,
29072,,,
,,,
8186,,,
,,,
37910,,,
,,,
28528,,,
,,,
24111,,,
,,,
40156,6,2,success
,,,
30603,,,
,,,
40303,6,3,success
,,,
3818,,,
,,,
16999,,,
,,,
5993,,,
,,,
30931,,,
,,,
36397,,,
,,,
8086,,,
,,,
37121,,,
,,,
22245,,,
,,,
1947,,,
,,,
26078,,,
,,,
33822,,,
,,,
40742,15,1,success
,,,
2155,,,
,,,
8619,,,
,,,
15824,,,
,,,
26105,6,1,success
,,,
28592,,,
,,,
19376,,,
,,,
6468,,,
,,,
14451,,,
,,,
8261,,,
,,,
28847,,,
,,,
24207,,,
,,,
3421,,,
,,,
4939,,,
,,,
39278,,,
,,,
24623,,,
,,,
33178,11,1,success
,,,
1020,,,
,,,
1052,,,
,,,
27266,,,
,,,
14488,,,
,,,
2760,,,
,,,
7020,,,
,,,
36111,3,1,success
,,,
31681,,,
,,,
87,,,
,,,
3037,,,
,,,
37282,4,1,success
,,,
12508,,,
,,,
12296,,,
,,,
24771,,,
,,,
4402,,,
,,,
26883,,,
,,,
8269,,,
,,,
13181,,,
,,,
40039,14,2,success
,,,
28252,,,
,,,
18752,,,
,,,
20126,,,
,,,
5593,,,
,,,
24213,,,
,,,
33206,,,
,,,
23684,,,
,,,
2262,,,
,,,
36861,,,
,,,
19506,,,
,,,
21279,,,
,,,
24475,,,
,,,
32,,,
,,,
23228,,,
,,,
24669,,,
,,,
30206,,,
,,,
23395,,,
,,,
32574,,,
,,,
41027,12,1,success
,,,
34444,,,
,,,
1848,,,
,,,
9167,,,
,,,
25195,,,
,,,
26961,,,
,,,
38710,,,
,,,
8792,,,
,,,
34362,,,
,,,
3185,,,
,,,
37355,,,
,,,
13046,,,
,,,
21115,,,
,,,
12678,,,
,,,
36772,,,
,,,
587,,,
,,,
25072,,,
,,,
392,,,
,,,
11780,,,
,,,
24474,,,
,,,
27649,,,
,,,
13108,,,
,,,
3121,,,
,,,
38598,,,
,,,
17903,,,
,,,
13933,,,
,,,
17386,,,
,,,
27223,,,
,,,
29987,,,
,,,
7141,,,
,,,
31862,,,
,,,
26787,,,
,,,
33546,,,
,,,
33901,,,
,,,
6587,,,
,,,
20425,,,
,,,
40828,,,
,,,
989,,,
,,,
22539,,,
,,,
19217,,,
,,,
11485,,,
,,,
32289,,,
,,,
18683,,,
,,,
33941,,,
,,,
8727,,,
,,,
36523,,,
,,,
7777,,,
,,,
16063,,,
,,,
16871,,,
,,,
34134,,,
,,,
32177,,,
,,,
32988,,,
,,,
24815,,,
,,,
19942,,,
,,,
4084,,,
,,,
27453,,,
,,,
30514,,,
,,,
25513,,,
,,,
30568,,,
,,,
19615,,,
,,,
36930,,,
,,,
41182,,,
,,,
38201,,,
,,,
8270,,,
,,,
31730,,,
,,,
8119,,,
,,,
9016,,,
,,,
12156,,,
,,,
25491,,,
,,,
11105,,,
,,,
34691,,,
,,,
38028,,,
,,,
25106,,,
,,,
32939,,,
,,,
9209,,,
,,,
9627,,,
,,,
617,,,
,,,
34245,,,
,,,
40125,,,
,,,
11558,,,
,,,
24217,,,
,,,
35589,,,
,,,
39831,3,1,success
,,,
14973,,,
,,,
34440,,,
,,,
12977,,,
,,,
38573,,,
,,,
96,,,
,,,
451,,,
,,,
21343,,,
,,,
35170,,,
,,,
16746,,,
,,,
13195,,,
,,,
31878,,,
,,,
5851,,,
,,,
39956,10,3,success
,,,
31216,,,
,,,
39610,,,
,,,
37866,,,
,,,
27698,,,
,,,
37417,,,
,,,
21648,,,
,,,
31289,,,
,,,
9586,,,
,,,
21122,,,
,,,
1298,,,
,,,
19792,,,
,,,
30610,3,1,success
,,,
2780,,,
,,,
40328,,,
,,,
25741,,,
,,,
2178,,,
,,,
16930,,,
,,,
30420,,,
,,,
26705,,,
,,,
27145,,,
,,,
3504,,,
,,,
38871,,,
,,,
25212,,,
,,,
33561,,,
,,,
29784,,,
,,,
38688,3,1,success
,,,
11590,,,
,,,
7475,,,
,,,
18393,,,
,,,
16191,,,
,,,
14007,,,
,,,
14952,,,
,,,
32795,,,
,,,
13706,,,
,,,
35511,,,
,,,
11769,,,
,,,
26170,,,
,,,
14202,,,
,,,
37878,,,
,,,
21514,,,
,,,
17789,,,
,,,
22786,,,
,,,
9951,,,
,,,
33470,9,1,success
,,,
15648,,,
,,,
27929,,,
,,,
33728,,,
,,,
37264,,,
,,,
31337,,,
,,,
5155,,,
,,,
34007,,,
,,,
35914,,,
,,,
29610,,,
,,,
10996,,,
,,,
20520,,,
,,,
16971,,,
,,,
30332,2,1,success
,,,
13846,,,
,,,
15084,,,
,,,
10831,,,
,,,
33839,,,
,,,
40185,6,2,success
,,,
26313,,,
,,,
30294,,,
,,,
24597,,,
,,,
11724,,,
,,,
26803,,,
,,,
23528,,,
,,,
10764,,,
,,,
30148,,,
,,,
17890,,,
,,,
17059,,,
,,,
2423,,,
,,,
35458,,,
,,,
40558,,,
,,,
10778,,,
,,,
17919,,,
,,,
4112,,,
,,,
24662,,,
,,,
37365,,,
,,,
18896,,,
,,,
34180,,,
,,,
31284,,,
,,,
39795,,,
,,,
28137,,,
,,,
16193,,,
,,,
20556,,,
,,,
2546,,,
,,,
18798,,,
,,,
20387,,,
,,,
9027,,,
,,,
19204,,,
,,,
20729,,,
,,,
5717,,,
,,,
15894,,,
,,,
38877,,,
,,,
14432,,,
,,,
37236,,,
,,,
3865,,,
,,,
11352,,,
,,,
6422,,,
,,,
40753,,,
,,,
27816,,,
,,,
24991,,,
,,,
23564,,,
,,,
25544,,,
,,,
11682,,,
,,,
24369,,,
,,,
10186,,,
,,,
27089,,,
,,,
22626,,,
,,,
23598,,,
,,,
35944,,,
,,,
13224,,,
,,,
8629,,,
,,,
7009,,,
,,,
17685,,,
,,,
13575,,,
,,,
17190,,,
,,,
31684,,,
,,,
26192,,,
,,,
37370,,,
,,,
3950,,,
,,,
24997,,,
,,,
37791,,,
,,,
40253,,,
,,,
13250,,,
,,,
8370,,,
,,,
1272,,,
,,,
32162,,,
,,,
30054,,,
,,,
39048,6,1,success
,,,
29659,,,
,,,
40092,,,
,,,
4143,,,
,,,
11065,,,
,,,
8893,,,
,,,
32815,,,
,,,
30415,,,
,,,
20405,,,
,,,
36108,,,
,,,
25746,,,
,,,
40952,6,3,success
,,,
33185,,,
,,,
30328,,,
,,,
9538,,,
,,,
36362,,,
,,,
27926,,,
,,,
27845,,,
,,,
5863,,,
,,,
24075,,,
,,,
23176,,,
,,,
32198,,,
,,,
20161,,,
,,,
28391,,,
,,,
11766,,,
,,,
16002,,,
,,,
11242,,,
,,,
12499,,,
,,,
38245,,,
,,,
34723,,,
,,,
3720,,,
,,,
29070,,,
,,,
23969,,,
,,,
30284,2,1,success
,,,
13265,,,
,,,
16074,,,
,,,
22523,,,
,,,
22151,,,
,,,
3700,,,
,,,
17785,,,
,,,
16823,,,
,,,
38933,,,
,,,
39534,,,
,,,
14691,,,
,,,
18019,,,
,,,
19745,,,
,,,
25625,,,
,,,
40081,,,
,,,
3161,,,
,,,
4304,,,
,,,
35283,,,
,,,
31002,,,
,,,
33669,,,
,,,
14330,,,
,,,
7568,,,
,,,
24062,,,
,,,
7925,,,
,,,
5880,,,
,,,
30091,,,
,,,
8400,,,
,,,
16133,,,
,,,
11102,,,
,,,
4972,,,
,,,
40153,,,
,,,
34806,,,
,,,
19416,,,
,,,
29705,,,
,,,
14198,,,
,,,
31263,,,
,,,
15060,,,
,,,
2579,,,
,,,
5407,,,
,,,
24338,,,
,,,
39853,4,4,success
,,,
20952,,,
,,,
24738,,,
,,,
5275,,,
,,,
3353,,,
,,,
10298,,,
,,,
36913,,,
,,,
22964,,,
,,,
1156,,,
,,,
38647,,,
,,,
34868,,,
,,,
5542,,,
,,,
20703,,,
,,,
31440,,,
,,,
7653,,,
,,,
23989,,,
,,,
34863,,,
,,,
1190,,,
,,,
37351,,,
,,,
29200,,,
,,,
25737,,,
,,,
17142,,,
,,,
40146,,,
,,,
3716,,,
,,,
37333,,,
,,,
15435,,,
,,,
30238,,,
,,,
37733,,,
,,,
32186,,,
,,,
4597,,,
,,,
32837,,,
,,,
11145,,,
,,,
68,,,
,,,
5968,,,
,,,
33302,,,
,,,
23353,,,
,,,
6832,,,
,,,
6271,,,
,,,
26058,,,
,,,
6791,,,
,,,
11407,,,
,,,
14731,,,
,,,
6165,,,
,,,
24553,,,
,,,
34060,,,
,,,
37363,,,
,,,
18324,,,
,,,
36890,,,
,,,
8052,,,
,,,
9948,,,
,,,
34538,,,
,,,
40483,,,
,,,
35679,,,
,,,
28016,,,
,,,
36088,,,
,,,
9924,,,
,,,
21027,,,
,,,
3140,,,
,,,
29418,,,
,,,
40535,0,4,success
,,,
11232,,,
,,,
38351,,,
,,,
19946,,,
,,,
20127,,,
,,,
15049,,,
,,,
29403,,,
,,,
18348,,,
,,,
35638,,,
,,,
6626,,,
,,,
9743,,,
,,,
17976,,,
,,,
592,,,
,,,
40727,3,1,success
,,,
38413,,,
,,,
34315,,,
,,,
35867,,,
,,,
3833,,,
,,,
10593,,,
,,,
23617,,,
,,,
21039,,,
,,,
9864,,,
,,,
10044,,,
,,,
13619,,,
,,,
8957,,,
,,,
20447,,,
,,,
26467,,,
,,,
17844,,,
,,,
35181,,,
,,,
31854,,,
,,,
15424,,,
,,,
8885,,,
,,,
27571,,,
,,,
25077,,,
,,,
7328,,,
,,,
21719,,,
,,,
23917,,,
,,,
33695,,,
,,,
36724,,,
,,,
15849,,,
,,,
39861,,,
,,,
33111,,,
,,,
30843,,,
,,,
2649,,,
,,,
34114,,,
,,,
19839,,,
,,,
11886,,,
,,,
5193,,,
,,,
17047,,,
,,,
6038,,,
,,,
2117,,,
,,,
17099,,,
,,,
3111,,,
,,,
29192,,,
,,,
9322,,,
,,,
37412,,,
,,,
40133,6,1,success
,,,
19783,,,
,,,
40432,,,
,,,
30765,,,
,,,
17574,,,
,,,
38319,6,3,failure
,,,
12640,,,
,,,
31336,,,
,,,
21449,,,
,,,
3989,,,
,,,
19888,,,
,,,
30367,,,
,,,
26937,,,
,,,
34552,,,
,,,
16047,,,
,,,
6681,,,
,,,
2154,,,
,,,
3958,,,
,,,
7049,,,
,,,
10484,,,
,,,
2514,,,
,,,
20441,,,
,,,
25373,,,
,,,
25687,,,
,,,
31729,,,
,,,
32744,,,
,,,
20590,,,
,,,
32093,,,
,,,
23600,,,
,,,
26619,,,
,,,
40713,,,
,,,
35326,,,
,,,
29282,,,
,,,
3002,,,
,,,
37991,,,
,,,
16246,,,
,,,
16291,,,
,,,
20687,,,
,,,
10742,,,
,,,
4651,,,
,,,
5009,,,
,,,
18620,,,
,,,
26242,,,
,,,
13332,,,
,,,
7297,,,
,,,
3144,,,
,,,
33772,,,
,,,
13184,,,
,,,
20174,,,
,,,
1930,,,
,,,
8033,,,
,,,
34498,,,
,,,
13413,,,
,,,
37594,,,
,,,
3227,,,
,,,
33345,,,
,,,
36152,3,1,success
,,,
20081,,,
,,,
9907,,,
,,,
22926,,,
,,,
23768,,,
,,,
10945,,,
,,,
23536,,,
,,,
20311,,,
,,,
7144,,,
,,,
6944,,,
,,,
17603,,,
,,,
21739,,,
,,,
7673,,,
,,,
33202,,,
,,,
19569,,,
,,,
13377,,,
,,,
35869,,,
,,,
21002,,,
,,,
12487,,,
,,,
13003,,,
,,,
18476,,,
,,,
28556,,,
,,,
34851,,,
,,,
24188,,,
,,,
21621,,,
,,,
5389,,,
,,,
32456,,,
,,,
12476,,,
,,,
39798,,,
,,,
17683,,,
,,,
37802,,,
,,,
28635,,,
,,,
28253,,,
,,,
12346,,,
,,,
15484,,,
,,,
13538,,,
,,,
15041,,,
,,,
10842,,,
,,,
17975,,,
,,,
40563,,,
,,,
30792,,,
,,,
28337,,,
,,,
35431,,,
,,,
24419,,,
,,,
24569,,,
,,,
2382,,,
,,,
39907,6,2,success
,,,
20749,,,
,,,
8884,,,
,,,
12032,,,
,,,
36694,,,
,,,
28440,,,
,,,
23588,,,
,,,
3079,,,
,,,
30205,,,
,,,
2439,,,
,,,
6136,,,
,,,
33565,,,
,,,
36218,,,
,,,
8501,,,
,,,
28632,,,
,,,
19881,,,
,,,
20023,,,
,,,
857,,,
,,,
32371,,,
,,,
3517,,,
,,,
39445,12,1,success
,,,
8351,,,
,,,
4799,,,
,,,
3469,,,
,,,
32424,,,
,,,
35299,,,
,,,
21474,,,
,,,
14116,,,
,,,
18095,,,
,,,
23755,,,
,,,
28037,,,
,,,
20202,,,
,,,
34524,,,
,,,
6405,,,
,,,
8620,,,
,,,
438,,,
,,,
29525,,,
,,,
8586,,,
,,,
29861,,,
,,,
33703,,,
,,,
16261,,,
,,,
15130,,,
,,,
17608,,,
,,,
34792,,,
,,,
3496,,,
,,,
29120,,,
,,,
27916,,,
,,,
38628,,,
,,,
39921,,,
,,,
24258,,,
,,,
22777,,,
,,,
28498,,,
,,,
26100,,,
,,,
12441,,,
,,,
1595,,,
,,,
7445,,,
,,,
23174,,,
,,,
16113,,,
,,,
13875,,,
,,,
12751,,,
,,,
9893,,,
,,,
33405,,,
,,,
34837,,,
,,,
31346,,,
,,,
38443,6,1,success
,,,
5079,,,
,,,
15736,,,
,,,
29504,9,1,success
,,,
27824,,,
,,,
15962,,,
,,,
36581,,,
,,,
37743,,,
,,,
27872,,,
,,,
10414,,,
,,,
3483,,,
,,,
8585,,,
,,,
7677,,,
,,,
37647,,,
,,,
268,,,
,,,
31342,,,
,,,
35055,,,
,,,
9437,,,
,,,
4955,,,
,,,
15451,,,
,,,
37623,,,
,,,
17485,,,
,,,
20471,,,
,,,
26660,,,
,,,
1405,,,
,,,
33296,,,
,,,
23914,,,
,,,
11741,,,
,,,
80,,,
,,,
3857,,,
,,,
31534,,,
,,,
12926,,,
,,,
16705,,,
,,,
1002,,,
,,,
779,,,
,,,
5239,,,
,,,
27561,,,
,,,
40990,,,
,,,
26156,,,
,,,
31428,,,
,,,
25831,,,
,,,
33680,,,
,,,
9823,,,
,,,
39517,10,1,success
,,,
27196,,,
,,,
29234,,,
,,,
29928,,,
,,,
11422,,,
,,,
40196,,,
,,,
9053,,,
,,,
31111,,,
,,,
28319,,,
,,,
28644,,,
,,,
219,,,
,,,
22615,,,
,,,
22720,,,
,,,
28356,,,
,,,
19749,,,
,,,
6265,,,
,,,
15292,,,
,,,
15658,,,
,,,
28876,,,
,,,
3151,,,
,,,
27131,,,
,,,
35859,,,
,,,
9552,,,
,,,
40796,,,
,,,
25822,,,
,,,
14138,,,
,,,
40504,,,
,,,
13,,,
,,,
38996,,,
,,,
33607,,,
,,,
2342,,,
,,,
10862,,,
,,,
6837,,,
,,,
8109,,,
,,,
19113,,,
,,,
20522,,,
,,,
8166,,,
,,,
8496,,,
,,,
18119,,,
,,,
40660,,,
,,,
3581,,,
,,,
4159,,,
,,,
26362,,,
,,,
33929,,,
,,,
30981,,,
,,,
33531,,,
,,,
11381,,,
,,,
36528,,,
,,,
32448,,,
,,,
27166,,,
,,,
33993,,,
,,,
35510,,,
,,,
13128,,,
,,,
2077,,,
,,,
20827,,,
,,,
19299,,,
,,,
24051,,,
,,,
23280,,,
,,,
24943,,,
,,,
127,,,
,,,
23902,,,
,,,
17893,,,
,,,
2745,,,
,,,
22997,,,
,,,
27289,,,
,,,
31035,,,
,,,
16377,,,
,,,
23555,,,
,,,
20149,,,
,,,
36951,,,
,,,
8093,,,
,,,
12425,,,
,,,
23494,,,
,,,
41102,3,2,success
,,,
27101,,,
,,,
7340,,,
,,,
25155,,,
,,,
12002,,,
,,,
34035,,,
,,,
34942,,,
,,,
40069,,,
,,,
27860,,,
,,,
21855,,,
,,,
5622,,,
,,,
13355,,,
,,,
33549,10,1,success
,,,
39908,12,2,success
,,,
34397,,,
,,,
17108,,,
,,,
38211,,,
,,,
9289,,,
,,,
7889,,,
,,,
8655,,,
,,,
21076,,,
,,,
35240,,,
,,,
16601,,,
,,,
38957,,,
,,,
11919,,,
,,,
9150,,,
,,,
28153,,,
,,,
19558,,,
,,,
1245,,,
,,,
1700,,,
,,,
34860,,,
,,,
10856,,,
,,,
25669,,,
,,,
37398,,,
,,,
29129,,,
,,,
12333,,,
,,,
37266,,,
,,,
25948,,,
,,,
1566,,,
,,,
1867,,,
,,,
37654,,,
,,,
7629,,,
,,,
31427,,,
,,,
26845,,,
,,,
2965,,,
,,,
37518,,,
,,,
12246,,,
,,,
20201,,,
,,,
32991,,,
,,,
36865,,,
,,,
21481,,,
,,,
1296,,,
,,,
39240,,,
,,,
28077,,,
,,,
11803,,,
,,,
656,,,
,,,
24898,,,
,,,
31009,,,
,,,
29069,,,
,,,
23207,,,
,,,
23785,,,
,,,
34223,,,
,,,
36732,,,
,,,
36687,,,
,,,
26605,,,
,,,
24938,,,
,,,
38355,6,1,success
,,,
34439,,,
,,,
28575,,,
,,,
19070,,,
,,,
40338,,,
,,,
29547,,,
,,,
15467,,,
,,,
14085,,,
,,,
32779,,,
,,,
18875,,,
,,,
29163,,,
,,,
37881,6,2,failure
,,,
11386,,,
,,,
1798,,,
,,,
7007,,,
,,,
23982,,,
,,,
4049,,,
,,,
7244,,,
,,,
6199,,,
,,,
11897,,,
,,,
7090,,,
,,,
38612,,,
,,,
40480,,,
,,,
11405,,,
,,,
40301,9,3,failure
,,,
34838,,,
,,,
13458,,,
,,,
31639,,,
,,,
3632,,,
,,,
40096,,,
,,,
23500,,,
,,,
18743,,,
,,,
2741,,,
,,,
6251,,,
,,,
9723,,,
,,,
19281,,,
,,,
16453,,,
,,,
22232,,,
,,,
40415,,,
,,,
2527,,,
,,,
20710,,,
,,,
9645,,,
,,,
34512,,,
,,,
27912,,,
,,,
3676,,,
,,,
33645,,,
,,,
28428,,,
,,,
14266,,,
,,,
24070,,,
,,,
8255,,,
,,,
7768,,,
,,,
29710,,,
,,,
9211,,,
,,,
34269,,,
,,,
31490,,,
,,,
26583,,,
,,,
6952,,,
,,,
16951,,,
,,,
1193,,,
,,,
13996,,,
,,,
26446,,,
,,,
38648,,,
,,,
17153,,,
,,,
19131,,,
,,,
27545,,,
,,,
603,,,
,,,
11125,,,
,,,
22662,,,
,,,
31383,,,
,,,
10976,,,
,,,
13673,,,
,,,
1304,,,
,,,
8831,,,
,,,
3826,,,
,,,
7548,,,
,,,
22126,,,
,,,
22477,,,
,,,
8653,,,
,,,
7389,,,
,,,
956,,,
,,,
4077,,,
,,,
4515,,,
,,,
27421,,,
,,,
10326,,,
,,,
8112,,,
,,,
128,,,
,,,
34064,,,
,,,
23366,,,
,,,
37768,,,
,,,
791,,,
,,,
40589,,,
,,,
9488,,,
,,,
1951,,,
,,,
18907,,,
,,,
32432,,,
,,,
10896,,,
,,,
38754,,,
,,,
34374,,,
,,,
40074,,,
,,,
30492,,,
,,,
22597,,,
,,,
38076,3,1,success
,,,
13452,,,
,,,
1220,,,
,,,
4569,,,
,,,
11795,,,
,,,
21863,,,
,,,
5274,,,
,,,
27363,,,
,,,
10940,,,
,,,
3032,,,
,,,
3441,,,
,,,
9132,,,
,,,
13589,,,
,,,
39108,,,
,,,
45,,,
,,,
1597,,,
,,,
38390,,,
,,,
16605,,,
,,,
4138,,,
,,,
26814,,,
,,,
27602,,,
,,,
25605,,,
,,,
18040,,,
,,,
33583,,,
,,,
28709,,,
,,,
10610,,,
,,,
12927,,,
,,,
34330,,,
,,,
40386,9,1,success
,,,
2016,,,
,,,
40763,,,
,,,
11229,,,
,,,
19924,,,
,,,
2912,,,
,,,
21953,,,
,,,
35402,,,
,,,
15283,,,
,,,
16881,,,
,,,
32457,,,
,,,
35710,,,
,,,
36813,,,
,,,
638,,,
,,,
8770,,,
